"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1988",7880.6821,"E"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1989",9853.8805,"E"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1990",10426.2715,"E"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1991",11151.15,"E"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1992",13582.976,"E"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1993",15509.2302,"E"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1994",17078.6146,"E"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1995",21345.0302,"E"
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1996",23870.7777,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1997",27017.706,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1998",28817.7645,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","1999",25978.299,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2000",28537.926,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2001",29824.8197,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2002",30421.3999,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2003",33347.7766,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2004",39451.5104,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2005",46258.7794,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2006",51522.8453,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2007",58880.4957,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2008",65489.0126,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2009",54900.5928,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2010",68893.1085,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2011",79900.3617,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2012",83717.3794,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2013",85467.5397,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2014",80627.9876,
"CHL","TRADEGOODSERV","IMP","MLN_USD","A","2015",78339.3757,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1975",5474.2643,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1976",6147.8365,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1977",6744.8772,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1978",8140.6195,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1979",8207.5427,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1980",9738.693,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1981",10225.2225,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1982",11044.4342,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1983",10048.6627,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1984",9661.059,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1985",9021.1813,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1986",9397.1128,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1987",9901.219,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1988",10558.1204,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1989",10266.789,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1990",11087.9442,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1991",11301.6605,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1992",15284.2117,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1993",21658.2658,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1994",25028.0799,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1995",26992.5868,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1996",27778.6123,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1997",29599.0337,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1998",28434.4532,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","1999",21562.9571,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2000",23002.9649,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2001",25013.457,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2002",25095.7639,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2003",27146.0989,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2004",29934.5753,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2005",33497.3665,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2006",40186.25,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2007",45830.8309,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2008",50631.8964,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2009",45999.6388,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2010",50988.3852,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2011",61944.1253,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2012",67565.115,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2013",71603.9236,
"COL","TRADEGOODSERV","IMP","MLN_USD","A","2014",77177.2068,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","1993",3805.9487,"E"
"EST","TRADEGOODSERV","IMP","MLN_USD","A","1994",4270.8082,"E"
"EST","TRADEGOODSERV","IMP","MLN_USD","A","1995",4498.9423,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","1996",4852.2311,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","1997",6278.93,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","1998",7094.6787,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","1999",6688.1958,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2000",6330.2422,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2001",7112.9931,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2002",8058.0429,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2003",9186.3964,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2004",10668.7277,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2005",12450.2923,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2006",15027.8732,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2007",16978.7869,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2008",15932.9678,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2009",11056.5383,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2010",13402.5248,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2011",17051.3954,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2012",18703.1156,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2013",19305.253,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2014",19729.7058,
"EST","TRADEGOODSERV","IMP","MLN_USD","A","2015",19452.259,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","1993",64374.9632,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","1994",77440.0017,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","1995",93655.1698,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","1996",100084.3712,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","1997",114812.7629,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","1998",108739.0147,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","1999",64509.1615,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2000",81238.9483,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2001",84634.6234,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2002",81038.1145,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2003",82305.3347,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2004",104242.416,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2005",122765.2069,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2006",133301.7389,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2007",145384.5475,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2008",159926.7215,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2009",145094.5903,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2010",169158.0273,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2011",194580.5888,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2012",210143.9447,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2013",214056.6075,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2014",218750.5432,
"IDN","TRADEGOODSERV","IMP","MLN_USD","A","2015",205969.6619,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1970",10426.1512,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1971",11568.2384,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1972",11555.9579,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1973",15927.8187,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1974",15657.6475,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1975",16529.5636,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1976",16149.6177,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1977",15712.1043,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1978",17124.4283,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1979",17047.6715,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1980",16230.2123,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1981",17787.6,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1982",18275.1085,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1983",19360.3855,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1984",19428.8512,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1985",19216.3052,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1986",20837.2092,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1987",24987.4446,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1988",24324.2346,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1989",23213.4395,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1990",25176.9332,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1991",28449.6991,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1992",30443.786,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1993",34999.4568,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1994",38626.6063,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1995",41619.8498,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1996",44610.7188,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1997",46483.5526,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1998",47466.8425,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","1999",54854.8239,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2000",61415.2469,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2001",58066.5499,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2002",57353.481,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2003",56902.3558,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2004",63644.6135,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2005",65863.8948,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2006",68115.3796,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2007",75670.3901,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2008",77540.6897,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2009",66786.145,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2010",76881.7657,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2011",85334.6171,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2012",87131.8409,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2013",86844.2972,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2014",90183.1304,
"ISR","TRADEGOODSERV","IMP","MLN_USD","A","2015",89731.4752,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","1995",4744.2354,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","1996",6012.3562,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","1997",6284.9974,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","1998",7338.8384,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","1999",6956.866,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2000",7142.933,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2001",8260.0399,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2002",8483.9608,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2003",9490.5905,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2004",11486.2876,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2005",13422.7767,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2006",16293.6948,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2007",19120.5322,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2008",17068.6148,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2009",11655.4494,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2010",13102.1187,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2011",15988.6966,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2012",16849.0699,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2013",16818.3809,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2014",16909.9988,
"LVA","TRADEGOODSERV","IMP","MLN_USD","A","2015",17260.0197,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","1995",5787.8995,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","1996",7495.3764,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","1997",9683.6899,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","1998",10305.7716,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","1999",8807.2541,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2000",9387.766,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2001",11238.7955,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2002",13500.9381,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2003",14796.6262,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2004",17088.6245,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2005",20564.5183,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2006",23496.7457,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2007",26036.4843,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2008",29209.6757,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2009",21031.9012,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2010",24958.8413,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2011",28496.2615,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2012",30373.3902,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2013",33204.6772,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2014",34300.8658,
"LTU","TRADEGOODSERV","IMP","MLN_USD","A","2015",36427.7337,
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","1995",97759.8187,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","1996",99030.6947,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","1997",99426.8166,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","1998",82126.5514,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","1999",68165.0388,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2000",90250.5126,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2001",107127.361,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2002",122767.9555,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2003",143980.9172,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2004",177469.4274,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2005",206986.427,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2006",251020.9188,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2007",316800.4074,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2008",363594.1361,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2009",252990.1166,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2010",318295.6351,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2011",382867.5312,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2012",419933.3584,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2013",435162.885,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2014",402189.0353,"E"
"RUS","TRADEGOODSERV","IMP","MLN_USD","A","2015",298946.8578,"E"
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1990",13901.1203,"E"
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1991",10794.0527,"E"
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1992",8318.6115,"E"
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1993",9779.8113,"E"
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1994",11064.8952,"E"
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1995",12314.7238,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1996",12609.9337,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1997",14084.1052,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1998",15500.7361,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","1999",16804.2713,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2000",17916.6864,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2001",18565.8303,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2002",19610.2282,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2003",20877.9292,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2004",23794.1923,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2005",25539.9468,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2006",28703.9782,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2007",33514.6634,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2008",34804.5111,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2009",28246.8117,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2010",30178.0957,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2011",31685.9174,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2012",30511.9762,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2013",31137.8091,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2014",32431.2961,
"SVN","TRADEGOODSERV","IMP","MLN_USD","A","2015",33930.722,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1960",15466.5848,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1961",14038.3669,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1962",14215.769,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1963",16994.9089,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1964",21006.0016,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1965",23061.6147,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1966",20579.8159,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1967",23953.6243,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1968",23679.0799,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1969",26789.2438,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1970",30823.1469,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1971",33932.3137,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1972",29672.4374,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1973",33006.6075,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1974",39281.448,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1975",37990.0106,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1976",34190.0165,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1977",29513.8573,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1978",29540.6288,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1979",29257.1651,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1980",34838.2144,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1981",39623.3855,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1982",32741.9796,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1983",27473.1324,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1984",32912.4429,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1985",28292.7906,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1986",27598.9993,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1987",28563.3739,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1988",34821.3046,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1989",34932.0785,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1990",32893.2112,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1991",33597.9979,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1992",35394.6242,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1993",37878.3899,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1994",43974.2302,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1995",51357.6971,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1996",55831.2946,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1997",58837.8555,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1998",60022.6168,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","1999",55003.7824,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2000",57939.6312,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2001",58084.3747,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2002",61186.9306,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2003",66133.6458,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2004",76389.8162,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2005",84700.3688,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2006",100167.5682,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2007",109549.6086,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2008",112626.9637,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2009",92737.1146,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2010",102746.919,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2011",113570.6586,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2012",120438.911,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2013",122630.6216,
"ZAF","TRADEGOODSERV","IMP","MLN_USD","A","2014",121987.8327,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","1995",2970946.2027,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","1996",3126069.3992,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","1997",3433379.1432,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","1998",3779816.5736,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","1999",4058745.2523,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2000",4541496.8967,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2001",4663401.8311,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2002",4741334.3806,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2003",4903339.9132,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2004",5275354.5768,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2005",5615229.0159,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2006",6139398.6192,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2007",6526458.0781,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2008",6589769.6836,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2009",5839014.9509,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2010",6405185.877,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2011",6682552.0874,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2012",6667455.5978,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2013",6786673.2711,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2014",7117842.0693,
"EU28","TRADEGOODSERV","IMP","MLN_USD","A","2015",7557641.5287,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","1995",5483977.4949,"E"
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","1996",5900614.0334,"E"
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","1997",6496154.0088,"E"
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","1998",6981022.0283,"E"
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","1999",7547608.311,"E"
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2000",8458424.1174,"E"
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2001",8458623.3361,"E"
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2002",8677249.5986,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2003",9031185.3485,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2004",9833418.6392,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2005",10476226.9488,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2006",11314402.396,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2007",11938394.8043,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2008",11972337.4983,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2009",10585986.9716,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2010",11784749.1703,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2011",12457077.8443,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2012",12596109.7872,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2013",12857086.5238,
"OECD","TRADEGOODSERV","IMP","MLN_USD","A","2014",13382332.0161,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","1995",3213503.0626,"E"
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","1996",3388543.7307,"E"
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","1997",3730566.2635,"E"
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","1998",4097277.4347,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","1999",4381724.9189,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2000",4895775.6709,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2001",4990823.0842,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2002",5072070.9789,
